id,codigo,nombre,Peso[Kg],unidad,precio público sin IVA,precio mínimo de venta,precio mayoreo sin IVA,precio distribuidor sin IVA,Precio Medio Mayoreo sin IVA,Marca,Codigo SAT,ean,Volumen[cm3],,Familia,Descripción Familia
100926,D-7327-ML,"Dado largo impacto de 27 mm, 6 puntas, cuadro 1/2', TRUPER",0.385,Pieza,237.07,175,197.41,150.86,214.66,Truper,27111700,7.50624E+12,215.112,,P804,Dados y accesorios 1/2'
100927,D-7324-HLPD,"Dado largo impacto prot. plást. 3/4', 6 puntas, cuadro 1/2'",0.195,Pieza,154.31,115,128.45,99.14,142.24,Truper,27111700,7.50624E+12,187.002,,P804,Dados y accesorios 1/2'
100928,D-7326-HLPD,"Dado largo impacto prot. plást. 13/16', 6 puntas,cuadro 1/2'",0.225,Pieza,154.31,115,128.45,99.14,142.24,Truper,27111700,7.50624E+12,171.414,,P804,Dados y accesorios 1/2'
100929,D-7328-HLPD,"Dado largo impacto prot. plást. 7/8', 6 puntas, cuadro 1/2'",0.28,Pieza,154.31,115,128.45,99.14,142.24,Truper,27111700,7.50624E+12,277.2,,P804,Dados y accesorios 1/2'
100930,D-7317-MLPD,"Dado largo impacto prot. plást. 17 mm, 6 puntas, cuadro 1/2'",0.17,Pieza,154.31,115,128.45,99.14,142.24,Truper,27111700,7.50624E+12,146.362,,P804,Dados y accesorios 1/2'
100931,D-7319-MLPD,"Dado largo impacto prot. plást. 19 mm, 6 puntas, cuadro 1/2'",0.195,Pieza,154.31,115,128.45,99.14,142.24,Truper,27111700,7.50624E+12,171.432,,P804,Dados y accesorios 1/2'
100933,ALL-8TMX,"Juego 8 llaves hexagonales mm extralargas mango T,punta bola",1.006,Set,504.31,375,418.1,323.28,461.21,Truper,31162800,7.50624E+12,7887.275,,P086,Llaves hexagonales y torx
100934,ALL-8TPX,"Juego 8 llaves hexagonales std extralarga mango T,punta bola",1,Set,504.31,375,418.1,323.28,461.21,Truper,27111728,7.50624E+12,7764.75,,P086,Llaves hexagonales y torx
100949,AI-5453,"Adaptador de Impacto 3/4' (H) x 1/2' (M), TRUPER",0.4,Pieza,214.66,159,176.72,137.07,197.41,Truper,31162800,7.50624E+12,436.027,,P808,Matracas y accesorios
100950,AI-5455,"Adaptador de Impacto 3/4' (H) x 1' (M), TRUPER",0.46,Pieza,400.86,295,331.9,254.31,366.38,Truper,31162800,7.50624E+12,476.832,,P808,Matracas y accesorios
100953,D-1414-BM,"Dado de 14 mm, 12 puntas, cuadro 1/4', TRUPER",0.04,Pieza,31.9,22,25.86,18.97,29.31,Truper,27111700,7.50624E+12,93.677,,P805,Dados y accesorios 1/4'
100954,ROU-A3,"Router (Rebajadora) 1200W, 1-3/4 HP, TRUPER PRO",3.68,Pieza,1495.69,1300,1237.07,1120.69,1357.76,Truper,31162800,7.50624E+12,14641.464,,P097,Máquinas portátiles con cable
100955,BACA-LT ,Larguero de bastidor calibre 16 para carretillas TRUPER,1.593,Pieza,116.38,85,94.83,73.28,103.45,Truper,31162800,7.50624E+12,2519.865,,P433,Refacciones de carretillas
100957,BACA-UX,"Nariz de bastidor calibre 16 para CAT-50X y 60X, EXPERT",0.725,Pieza,60.34,45,50.86,38.79,56.03,Expert,31162800,7.50624E+12,2399.933,,P433,Refacciones de carretillas
100958,BACA-LX,"Larguero de bastidor calibre 14 para CAT-50X y 60X, EXPERT",1.99,Pieza,142.24,105,116.38,90.52,128.45,Expert,31162800,7.50624E+12,1387.861,,P433,Refacciones de carretillas
100959,M23S,"Manguera de succión y descarga 2' para motobomba, rollo 30m",0.916,Metro,168.1,135,139.66,116.38,154.31,Truper,31162800,7.50624E+12,10580,,P789,Mangueras para motobombas
100961,D-1412-B,"Dado de 3/8', 12 puntas, cuadro 1/4', TRUPER",0.02,Pieza,27.59,19,23.28,16.38,25,Truper,27111700,7.50624E+12,96.752,,P805,Dados y accesorios 1/4'
100962,D-1414-B,"Dado de 7/16', 12 puntas, cuadro 1/4', TRUPER",0.025,Pieza,29.31,20,24.14,17.24,26.72,Truper,27111700,7.50624E+12,100.521,,P805,Dados y accesorios 1/4'
100965,D-1418-B,"Dado de 9/16', 12 puntas, cuadro 1/4', TRUPER",0.04,Pieza,31.9,22,25.86,18.97,29.31,Truper,27111700,7.50624E+12,98.779,,P805,Dados y accesorios 1/4'
100967,D-1414-M,"Dado de 14 mm, 6 puntas, cuadro 1/4', TRUPER",0.04,Pieza,31.9,22,25.86,18.97,29.31,Truper,27111700,7.50624E+12,99.072,,P805,Dados y accesorios 1/4'
100969,D-1405-LM,"Dado largo de 5 mm, 6 puntas, cuadro 1/4', TRUPER",0.025,Pieza,33.62,23,27.59,19.83,30.17,Truper,27111700,7.50624E+12,90.803,,P805,Dados y accesorios 1/4'
100974,D-1405-BM,"Dado de 5 mm, 12 puntas, cuadro 1/4', TRUPER",0.015,Pieza,25.86,18,21.55,15.52,24.14,Truper,27111700,7.50624E+12,97.813,,P805,Dados y accesorios 1/4'
100978,D-1406-BM,"Dado de 6 mm, 12 puntas, cuadro 1/4', TRUPER",0.015,Pieza,25.86,18,21.55,15.52,24.14,Truper,27111700,7.50624E+12,96.721,,P805,Dados y accesorios 1/4'
100979,D-1407-BM,"Dado de 7 mm, 12 puntas, cuadro 1/4', TRUPER",0.015,Pieza,25.86,18,21.55,15.52,24.14,Truper,27111700,7.50624E+12,94.489,,P805,Dados y accesorios 1/4'
100980,D-1408-BM,"Dado de 8 mm, 12 puntas, cuadro 1/4', TRUPER",0.015,Pieza,25.86,18,21.55,15.52,24.14,Truper,27111700,7.50624E+12,97.26,,P805,Dados y accesorios 1/4'
100981,D-1409-BM,"Dado de 9 mm, 12 puntas, cuadro 1/4', TRUPER",0.025,Pieza,27.59,19,23.28,16.38,25,Truper,27111700,7.50624E+12,96.74,,P805,Dados y accesorios 1/4'
100982,D-1410-BM,"Dado de 10 mm, 12 puntas, cuadro 1/4', TRUPER",0.02,Pieza,27.59,19,23.28,16.38,25,Truper,27111700,7.50624E+12,99.761,,P805,Dados y accesorios 1/4'
100984,D-1411-BM,"Dado de 11 mm, 12 puntas, cuadro 1/4', TRUPER",0.025,Pieza,29.31,20,24.14,17.24,26.72,Truper,27111700,7.50624E+12,99.748,,P805,Dados y accesorios 1/4'
100987,D-1413-BM,"Dado de 13 mm, 12 puntas, cuadro 1/4', TRUPER",0.03,Pieza,31.03,21,25,18.1,27.59,Truper,27111700,7.50624E+12,92.635,,P805,Dados y accesorios 1/4'
100989,TAMA-2N,"Taladro magnético 1-3/8', 1200W, TRUPER EXPERT",17.66,Pieza,10991.38,9550,9051.72,8232.76,9913.79,Truper,23101502,7.50624E+12,46368.4,,P097,Máquinas portátiles con cable
100990,D-3810-HL,"Dado largo de 5/16', 6 puntas, cuadro 3/8', TRUPER",0.06,Pieza,53.45,39,43.1,33.62,48.28,Truper,27111704,7.50624E+12,117.098,,P807,Dados y accesorios 3/8'
100992,D-3807-HM-L,"Dado largo de 7 mm, 6 puntas, cuadro 3/8', TRUPER",0.059,Pieza,47.41,35,38.79,30.17,43.1,Truper,27111704,7.50624E+12,126.251,,P807,Dados y accesorios 3/8'
100994,D-3809-HM-L,"Dado largo de 9 mm, 6 puntas, cuadro 3/8', TRUPER",0.06,Pieza,47.41,35,38.79,30.17,43.1,Truper,27111704,7.50624E+12,122.488,,P807,Dados y accesorios 3/8'
100995,D-3820-HM-L,"Dado largo de 20 mm, 6 puntas, cuadro 3/8', TRUPER",0.18,Pieza,87.93,65,73.28,56.03,80.17,Truper,27111704,7.50624E+12,136.1,,P807,Dados y accesorios 3/8'
100996,D-3806-M,"Dado de 6 mm, 12 puntas, cuadro 3/8', TRUPER",0.025,Pieza,31.03,23,25.86,19.83,28.45,Truper,27111704,7.50624E+12,72.818,,P807,Dados y accesorios 3/8'
101001,D-1210-EL,"Dado largo de 5/16' 12 puntas, cuadro 1/2', TRUPER",0.115,Pieza,80.17,59,66.38,50.86,73.28,Truper,27111704,7.50624E+12,157.318,,P804,Dados y accesorios 1/2'
101002,D-1212-EL,"Dado largo de 3/8' 12 puntas, cuadro 1/2', TRUPER",0.116,Pieza,80.17,59,66.38,50.86,73.28,Truper,27111704,7.50624E+12,146.834,,P804,Dados y accesorios 1/2'
101003,D-1214-EL,"Dado largo de 7/16' 12 puntas, cuadro 1/2', TRUPER",0.12,Pieza,80.17,59,66.38,50.86,73.28,Truper,27111704,7.50624E+12,148.48,,P804,Dados y accesorios 1/2'
101006,D-1226-M,"Dado de 26 mm, 6 puntas, cuadro 1/2', TRUPER",0.185,Pieza,87.93,65,73.28,56.03,80.17,Truper,27111704,7.50624E+12,159.526,,P804,Dados y accesorios 1/2'
101007,D-1227-M,"Dado de 27 mm, 6 puntas, cuadro 1/2', TRUPER",0.19,Pieza,99.14,73,81.9,62.93,90.52,Truper,27111704,7.50624E+12,168.628,,P804,Dados y accesorios 1/2'
101008,D-1220-ML,"Dado largo de 20 mm, 6 puntas, cuadro 1/2', TRUPER",0.2,Pieza,97.41,72,80.17,62.07,88.79,Truper,27111704,7.50624E+12,168.407,,P804,Dados y accesorios 1/2'
101009,D-1221-ML,"Dado largo de 21 mm, 6 puntas, cuadro 1/2', TRUPER",0.186,Pieza,97.41,72,80.17,62.07,88.79,Truper,27111704,7.50624E+12,177.666,,P804,Dados y accesorios 1/2'
101010,D-1222-ML,"Dado largo de 22 mm, 6 puntas, cuadro 1/2', TRUPER",0.235,Pieza,112.07,83,93.1,71.55,101.72,Truper,27111704,7.50624E+12,172.441,,P804,Dados y accesorios 1/2'
101011,D-1223-ML,"Dado largo de 23 mm, 6 puntas, cuadro 1/2', TRUPER",0.281,Pieza,125,92,102.59,79.31,112.07,Truper,27111704,7.50624E+12,169.344,,P804,Dados y accesorios 1/2'
101012,D-1224-ML,"Dado largo de 24 mm, 6 puntas, cuadro 1/2', TRUPER",0.274,Pieza,125,92,102.59,79.31,112.07,Truper,27111704,7.50624E+12,171.414,,P804,Dados y accesorios 1/2'
101013,D-1225-ML,"Dado largo de 25 mm, 6 puntas, cuadro 1/2', TRUPER",0.3,Pieza,142.24,105,116.38,90.52,128.45,Truper,27111704,7.50624E+12,188.967,,P804,Dados y accesorios 1/2'
101014,D-1226-ML,"Dado largo de 26 mm, 6 puntas, cuadro 1/2', TRUPER",0.36,Pieza,154.31,115,128.45,99.14,142.24,Truper,27111704,7.50624E+12,334.254,,P804,Dados y accesorios 1/2'
101015,D-1227-ML,"Dado largo de 27 mm, 6 puntas, cuadro 1/2', TRUPER",0.344,Pieza,161.21,119,133.62,102.59,145.69,Truper,27111704,7.50624E+12,304.567,,P804,Dados y accesorios 1/2'
101016,D-3432-H,"Dado de 1', 6 puntas, cuadro 3/4', TRUPER",0.264,Pieza,171.55,129,145.69,111.21,159.48,Truper,27111704,7.50624E+12,231,,P806,Dados y accesorios 3/4'
101030,BACA-UT,Nariz de bastidor calibre 18 p/ carretillas TRUPER y PRETUL,0.593,Pieza,47.41,35,38.79,30.17,43.1,Truper,31162800,7.50624E+12,2391.718,,P433,Refacciones de carretillas
101033,PET-6XA,"Llave ajustable (perico) 6' boca ancha Comfort Grip, EXPERT",0.191,Pieza,185.34,135,150.86,116.38,168.1,Expert,27111700,7.50624E+12,344.458,,P085,Llaves ajustables
101034,PET-8XA,"Llave ajustable (perico) 8' boca ancha Comfort Grip, EXPERT",0.316,Pieza,223.28,165,185.34,142.24,202.59,Expert,27111700,7.50624E+12,464.1,,P085,Llaves ajustables
101035,PET-10XA,"Llave ajustable (perico) 10' boca ancha Comfort Grip, EXPERT",0.53,Pieza,343.97,255,283.62,219.83,309.48,Expert,27111700,7.50624E+12,797.989,,P085,Llaves ajustables
101036,PET-12XA,"Llave ajustable (perico) 12' boca ancha Comfort Grip, EXPERT",0.843,Pieza,504.31,375,418.1,323.28,461.21,Expert,27111700,7.50624E+12,1213.2,,P085,Llaves ajustables
101040,M33S,"Manguera de succión y descarga 3' para motobomba, rollo 30m",1.7,Metro,292.24,235,245.69,202.59,266.38,Truper,31162800,7.50624E+12,16993.2,,P789,Mangueras para motobombas
101041,M43S,"Manguera de succión y descarga 4' para motobomba, rollo 30m",2.6,Metro,452.59,365,375,314.66,409.48,Truper,31162800,7.50624E+12,34333.825,,P789,Mangueras para motobombas
101047,BAPA-J4,"Juego con 4 barras de palanca, TRUPER",2.2,Set,905.17,665,745.69,573.28,814.66,Truper,31162800,7.50624E+12,5196.366,,P731,Barras de palanca
101072,TPN-875,"Esmeriladora angular neumática 4-1/2', TRUPER",2.12,Pieza,1737.07,1390,1435.34,1198.28,1581.9,Truper,27111905,7.50624E+12,5018.348,,P212,Herramientas neumáticas
101080,PISO-400,"Pistola metálica para sopletear con gancho, TRUPER",0.209,Pieza,223.28,165,185.34,142.24,202.59,Truper,31162800,7.50624E+12,998.92,,P229,Accesorios neumáticos
101089,CAPRI-18R,"Carrete con 12 m de cable primario rojo calibre 18, TRUPER",0.171,Pieza,116.38,85,94.83,73.28,103.45,Truper,26121600,7.50624E+12,255.85,,P740,Cable primario
101090,PIPI-450,"Pistola para pintar LVLP vaso plástico, 1.4 mm, TRUPER",0.805,Pieza,616.38,495,512.93,426.72,564.66,Truper,27112700,7.50624E+12,3958.875,,P111,Pistolas para pintar
101091,PIPI-451,"Pistola para pintar LVLP vaso plástico, 1.7 mm, TRUPER",0.875,Pieza,616.38,495,512.93,426.72,564.66,Truper,27112700,7.50624E+12,3688.75,,P111,Pistolas para pintar
101092,PIPI-452,"Pistola para pintar LVLP vaso plástico, 2.0 mm, TRUPER",0.805,Pieza,616.38,495,512.93,426.72,564.66,Truper,27112700,7.50624E+12,3889.248,,P111,Pistolas para pintar
101101,NV-6X,"Navaja abatible 6' cuerpo de aluminio y acero inox, TRUPER",0.14,Pieza,168.1,135,139.66,116.38,154.31,Truper,31162800,7.50624E+12,574.563,,P734,Navajas
101108,BS-6X110,"Broca SDS Plus 6 x 110 mm, TRUPER",0.04,Pieza,30.17,22,25,18.97,27.59,Truper,27111500,7.50624E+12,136.026,,P145,Brocas SDS
101109,BS-6X160,"Broca SDS Plus 6 x 160 mm, TRUPER",0.05,Pieza,33.62,25,28.45,21.55,31.03,Truper,27111500,7.50624E+12,174.438,,P145,Brocas SDS
101111,CAREL-913C,"Careta electrónica para soldar sombra 9-13, calavera, TRUPER",0.91,Pieza,797.41,695,659.48,599.14,728.45,Truper,46181700,7.50624E+12,20489.656,,P562,"Caretas, gafas y protectores"
101112,CAPRI-14R,"Carrete con 6 m de cable primario rojo calibre 14, TRUPER",0.17,Pieza,116.38,85,94.83,73.28,103.45,Truper,26121600,7.50624E+12,277.182,,P740,Cable primario
101113,CAPRI-14N,"Carrete con 6 m de cable primario negro calibre 14, TRUPER",0.17,Pieza,116.38,85,94.83,73.28,103.45,Truper,26121600,7.50624E+12,260.313,,P740,Cable primario
101114,CAPRI-12R,"Carrete con 3.5 m de cable primario rojo calibre 12, TRUPER",0.16,Pieza,116.38,85,94.83,73.28,103.45,Truper,26121600,7.50624E+12,213.281,,P740,Cable primario
101115,CAPRI-12N,"Carrete con 3.5 m de cable primario negro calibre 12, TRUPER",0.16,Pieza,116.38,85,94.83,73.28,103.45,Truper,26121600,7.50624E+12,191.25,,P740,Cable primario
101116,CAPRI-10R,"Carrete con 2.5 m de cable primario rojo calibre 10, TRUPER",0.155,Pieza,116.38,85,94.83,73.28,103.45,Truper,31162800,7.50624E+12,191.25,,P740,Cable primario
101117,CAPRI-10N,"Carrete con 2.5 m de cable primario negro calibre 10, TRUPER",0.16,Pieza,116.38,85,94.83,73.28,103.45,Truper,26121600,7.50624E+12,193.8,,P740,Cable primario
101119,CAU-25E,"Cautín 25 W profesional tipo lápiz para electrónica, TRUPER",0.146,Pieza,125,99,102.59,85.34,111.21,Truper,23271806,7.50624E+12,1610.4,,P027,Cautines y accesorios
101120,CAPRI-18N,"Carrete con 12 m de cable primario negro calibre 18, TRUPER",0.161,Pieza,116.38,85,94.83,73.28,103.45,Truper,26121600,7.50624E+12,267.137,,P740,Cable primario
101121,CAPRI-16R,"Carrete con 9 m de cable primario rojo calibre 16, TRUPER",0.18,Pieza,116.38,85,94.83,73.28,103.45,Truper,26121600,7.50624E+12,279.444,,P740,Cable primario
101122,CAPRI-16N,"Carrete con 9 m de cable primario negro calibre 16, TRUPER",0.18,Pieza,116.38,85,94.83,73.28,103.45,Truper,26121600,7.50624E+12,257.25,,P740,Cable primario
101130,IMPER-S-X,"Gabardina impermeable triple capa, talla CH, TRUPER EXPERT",1.1,Pieza,262.93,195,219.83,168.1,240.52,Expert,46181543,7.50624E+12,2530.275,,P448,Impermeables y ponchos
101132,IMPER-L-X,"Gabardina impermeable triple capa, talla G, TRUPER EXPERT",1.185,Pieza,262.93,195,219.83,168.1,240.52,Expert,46181543,7.50624E+12,2459.52,,P448,Impermeables y ponchos
101133,IMPER-XL-X,"Gabardina impermeable triple capa, talla XG, TRUPER EXPERT",1.31,Pieza,262.93,195,219.83,168.1,240.52,Expert,46181543,7.50624E+12,2499.912,,P448,Impermeables y ponchos
101136,BUJI-MOTO,"Bujía para motobomba, TRUPER",0.06,Pieza,42.24,29,34.48,25,38.79,Truper,31162800,7.50624E+12,131.474,,P427,Refacciones para máquinas de combustión
101137,BAYO-MOTO,"Kit de bayoneta y empaque para motobomba, TRUPER",0.013,Set,11.64,8,9.48,6.9,10.78,Truper,31162800,7.50624E+12,228.269,,P427,Refacciones para máquinas de combustión
101138,TAPOG-MOTO,"Tapón de gasolina para motobomba, TRUPER",0.043,Pieza,57.76,40,49.14,34.48,53.45,Truper,31162800,7.50624E+12,350.625,,P427,Refacciones para máquinas de combustión
101139,FILG-MOTO,"Filtro de gasolina para motobomba, TRUPER",0.02,Pieza,17.24,12,14.66,10.34,15.95,Truper,31162800,7.50624E+12,432.251,,P427,Refacciones para máquinas de combustión
101172,EXT-500,"Extintor portátil recargable 0.5 kg, polvo tipo ABC, TRUPER",1.124,Pieza,314.66,235,262.93,202.59,288.79,Truper,31162800,7.50624E+12,3322.8,,P593,Extintores
101186,BRO-TR-12A,"Broquero 3/8' sin llave, para máquinas inalámbricas, TRUPER",0.134,Set,197.41,145,162.93,125,180.17,Truper,27111500,7.50624E+12,939.297,,P812,Broqueros y llaves
101193,BS-8X160,"Broca SDS Plus 8 x 160 mm, TRUPER",0.063,Pieza,39.66,29,32.76,25,36.21,Truper,27111500,7.50624E+12,177.584,,P145,Brocas SDS
101198,BS-10X260,"Broca SDS Plus 10 x 260 mm, TRUPER",0.115,Pieza,59.48,45,50,38.79,55.17,Truper,27111500,7.50624E+12,256.647,,P145,Brocas SDS
101200,BS-12X260,"Broca SDS Plus 12 x 260 mm, TRUPER",0.13,Pieza,74.14,55,62.07,47.41,68.1,Truper,27112800,7.50624E+12,258.763,,P145,Brocas SDS
101219,BADE-52,Bastón luminoso de 53 cm con luz LED y clip para cinturón,0.23,Pieza,331.9,265,275,228.45,300.86,Truper,39111500,7.50624E+12,2226.563,,P747,Seguridad vial
101220,RPLUS-4NX,"Rotomartillo SDS Plus 4 Joules, 1000W, TRUPER EXPERT",6.74,Pieza,3232.76,2850,2715.52,2456.9,2974.14,Expert,27111515,7.50624E+12,23561.608,,P097,Máquinas portátiles con cable
101221,RPLUS-6NX,"Rotomartillo SDS Plus 6 Joules, 1100W, TRUPER EXPERT",9.84,Pieza,4267.24,3750,3577.59,3232.76,3922.41,Expert,27111515,7.50624E+12,40376.7,,P097,Máquinas portátiles con cable
101231,HEX-C1,"Cincel plano zanco hexagonal de 1-3/8' x 20', TRUPER",2.66,Pieza,564.66,415,461.21,357.76,512.93,Truper,27111900,7.50624E+12,1477.632,,P649,Cinceles SDS
101232,HEX-C2,"Cincel pala zanco hexagonal de 3' x 16', TRUPER",2.3,Pieza,737.07,545,607.76,469.83,668.1,Truper,27111900,7.50624E+12,1012.928,,P649,Cinceles SDS
101234,BRO-TR-20,"Broquero 1/2' sin llave, para máquinas inalámbricas, TRUPER",0.28,Set,188.79,139,154.31,119.83,171.55,Truper,27111500,7.50624E+12,699.608,,P812,Broqueros y llaves
101237,SDM-C1,"Cincel plano SDS max 1' x 16', TRUPER",0.754,Pieza,262.93,195,219.83,168.1,240.52,Truper,31162800,7.50624E+12,499.8,,P649,Cinceles SDS
101239,SDM-C4,"Cincel hueco para acanalado SDS max 7/8' x 16', TRUPER",0.73,Pieza,262.93,195,219.83,168.1,240.52,Truper,31162800,7.50624E+12,500,,P649,Cinceles SDS
101242,CAZ-100BX,"Cortador azulejo 40' (100cm) gran formato c/maletín, EXPERT",14.66,Pieza,3318.97,2650,2745.69,2284.48,3017.24,Expert,31162800,7.50624E+12,35251.2,,P045,Cortadores de azulejo
101246,D-1214-BC,"Dado punta corta bristol M14, cuadro 1/2', TRUPER",0.115,Pieza,116.38,85,94.83,73.28,103.45,Truper,31162800,7.50624E+12,109.313,,P804,Dados y accesorios 1/2'
101247,D-1216-BC,"Dado punta corta bristol M16, cuadro 1/2', TRUPER",0.155,Pieza,135.34,100,112.07,86.21,122.41,Truper,31162800,7.50624E+12,115.489,,P804,Dados y accesorios 1/2'
101248,D-1205-BL,"Dado punta larga bristol M5, cuadro 1/2', TRUPER",0.105,Pieza,87.93,65,73.28,56.03,80.17,Truper,31162800,7.50624E+12,143.231,,P804,Dados y accesorios 1/2'
101249,D-1206-BL,"Dado punta larga bristol M6, cuadro 1/2', TRUPER",0.105,Pieza,87.93,65,73.28,56.03,80.17,Truper,31162800,7.50624E+12,135.285,,P804,Dados y accesorios 1/2'
101262,SUS-CAX,Suspensión para protector facial con matraca TRUPER EXPERT,0.15,Pieza,154.31,115,128.45,99.14,142.24,Expert,31162800,7.50624E+12,7266.03,,P221,Protectores faciales
101274,D-1212-BC,"Dado punta corta bristol M12, cuadro 1/2', TRUPER",0.1,Pieza,100.86,75,83.62,64.66,92.24,Truper,31162800,7.50624E+12,110.416,,P804,Dados y accesorios 1/2'
101280,PICA-R,"Pistola calafateadora reforzada, TRUPER",0.56,Pieza,142.24,105,116.38,90.52,128.45,Truper,27112906,7.50624E+12,2548.26,,P438,Pistolas calafateadoras
101281,MOHE-17,"Mochila Portaherramientas, TRUPER EXPERT",2.68,Pieza,1814.66,1450,1508.62,1250,1650.86,Expert,24111514,7.50624E+12,38405.25,,P877,Maletas y mochilas portaherramientas
101292,D-1205-BC,"Dado punta corta bristol M5, cuadro 1/2', TRUPER",0.085,Pieza,80.17,59,66.38,50.86,73.28,Truper,31162800,7.50624E+12,103.883,,P804,Dados y accesorios 1/2'
101293,D-1206-BC,"Dado punta corta bristol M6, cuadro 1/2', TRUPER",0.085,Pieza,80.17,59,66.38,50.86,73.28,Truper,31162800,7.50624E+12,111.062,,P804,Dados y accesorios 1/2'
101294,D-1208-BC,"Dado punta corta bristol M8, cuadro 1/2', TRUPER",0.07,Pieza,87.93,65,73.28,56.03,80.17,Truper,31162800,7.50624E+12,106.239,,P804,Dados y accesorios 1/2'
101295,D-1210-BC,"Dado punta corta bristol M10, cuadro 1/2', TRUPER",0.08,Pieza,87.93,65,73.28,56.03,80.17,Truper,31162800,7.50624E+12,113.423,,P804,Dados y accesorios 1/2'
101300,D-1208-BL,"Dado punta larga bristol M8, cuadro 1/2', TRUPER",0.09,Pieza,93.97,69,77.59,59.48,84.48,Truper,31162800,7.50624E+12,147.335,,P804,Dados y accesorios 1/2'
101301,D-1210-BL,"Dado punta larga bristol M10, cuadro 1/2', TRUPER",0.125,Pieza,100.86,75,83.62,64.66,92.24,Truper,31162800,7.50624E+12,142.818,,P804,Dados y accesorios 1/2'
101302,D-1212-BL,"Dado punta larga bristol M12, cuadro 1/2', TRUPER",0.145,Pieza,128.45,95,107.76,81.9,116.38,Truper,31162800,7.50624E+12,221.638,,P804,Dados y accesorios 1/2'
101303,D-1214-BL,"Dado punta larga bristol M14, cuadro 1/2', TRUPER",0.185,Pieza,154.31,115,128.45,99.14,142.24,Truper,31162800,7.50624E+12,232.335,,P804,Dados y accesorios 1/2'
101304,D-1216-BL,"Dado punta larga bristol M16, cuadro 1/2', TRUPER",0.245,Pieza,211.21,155,171.55,133.62,188.79,Truper,31162800,7.50624E+12,233.613,,P804,Dados y accesorios 1/2'
101320,CHA-B40,"Charola de acero inoxidable para báscula electrónica, TRUPER",0.665,Pieza,116.38,85,94.83,73.28,103.45,Truper,31162800,7.50624E+12,2591.266,,P666,Básculas
101321,EBA-BE,"Eliminador de baterías para báscula electrónica, TRUPER",0.065,Pieza,66.38,49,55.17,42.24,59.48,Truper,31162800,7.50624E+12,224.829,,P666,Básculas
101322,PAJ-B40,Pata ajustable para báscula electrónica de mesa (40 kg),0.01,Pieza,6.9,5,5.6,4.31,6.21,Truper,31162800,7.50624E+12,61.095,,P666,Básculas
101323,PAJ-BP8,"Pata ajustable para báscula electrónica de plataforma,8 mm",0.04,Pieza,9.48,7,7.76,6.03,8.62,Truper,31162800,7.50624E+12,100,,P666,Básculas
101324,PAJ-BP10,"Pata ajustable para báscula electrónica de plataforma,10 mm",0.045,Pieza,10.78,8,9.05,6.9,9.91,Truper,31162800,7.50624E+12,177.291,,P666,Básculas
101327,MOG-65,"Motor a gasolina 6.5 HP, TRUPER",16.68,Pieza,2754.31,2400,2284.48,2068.97,2504.31,Truper,31162800,7.50624E+12,58122.456,,P750,Motores a gasolina
