1,4747,-28
1,4747,-13
3,1137,-6
3,1137,-6
3,3856,-196
3,3856,-270
1,5123,-5311
1,5123,6751
3,3115,-3
3,3115,-5
1,2170,-758
1,2170,490
3,750,-526
3,750,-1822
1,4946,-4
1,4946,-1
1,3154,102
1,3154,51
1,5111,-846
1,5111,-742
1,2540,-3
1,2540,-3
1,55,-38
1,55,-20
1,5285,174
1,5285,257
1,3885,-53
1,3885,9
3,184,-50
3,184,-50
1,158,25
1,158,37
1,5286,-11
1,5286,108
1,2872,-3
1,2872,-8
1,58,-4
1,58,1
1,161,12
1,161,90
1,3310,-1
1,3310,-1
3,4376,-13
3,4376,-31
3,2416,-54
3,2416,-71
1,4854,-5
1,4854,-1
1,5169,3
1,5169,13
3,276,-478
3,276,-768
1,414,-16
1,414,40
1,4759,-4
1,4759,0
1,1298,-30
1,1298,272
3,1811,-4
3,1811,-4
3,1299,-32
3,1299,-82
1,2640,-79
1,2640,-55
3,4747,-17
3,4747,-37
1,2648,-88
1,2648,-84
1,2601,-90
1,2601,-51
3,3831,-10
3,3831,-10
3,2318,-3
3,2318,-5
1,4099,-230
1,4099,-363
1,373,-60
1,373,-75
1,4522,-300
1,4522,-410
1,2475,-1
1,2475,-4
3,3838,-5
3,3838,-5
4,1436,-5
4,1436,-7
4,3022,2
4,3022,0
3,4611,-66
3,4611,-139
1,695,4
1,695,20
3,3538,-10
3,3538,-10
3,3951,-2
3,3951,-18
1,1325,-184
1,1325,64
1,4511,-33
1,4511,-72
1,3376,-1
1,3376,-1
1,87,20
1,87,340
4,3546,14
4,3546,7
1,355,538
1,355,1336
1,15,-26
1,15,-31
3,4033,-4
3,4033,-4
3,3803,-12
3,3803,-20
3,3534,-7
3,3534,-7
1,1746,134
1,1746,165
3,85,-233
3,85,-358
1,770,-12
1,770,-6
1,1299,-10
1,1299,91
1,675,298
1,675,1060.5
1,4727,-4
1,4727,2
1,5287,-20
1,5287,-20
3,116,-6
3,116,-23
4,3532,0
4,3532,0
1,1396,-11
1,1396,-18
3,174,-1400
3,174,-3074
1,4975,-7
1,4975,-8
3,705,-3
3,705,-3
1,328,-54
1,328,292
3,1351,-2
3,1351,-5
3,199,-200
3,199,-220
3,5259,-3
3,5259,-15
1,5294,-1
1,5294,4
1,4062,-163
1,4062,579
1,4343,18
1,4343,-28
1,4344,-4
1,4344,-4
1,1443,-94
1,1443,21
1,376,-222
1,376,565
1,5295,-62
1,5295,-25
3,1057,-9
3,1057,-9
3,3709,-15
3,3709,-26
1,5297,-61
1,5297,-158
1,5298,12
1,5298,54
1,2756,-942
1,2756,-211
3,123,-161
3,123,-231
3,2554,-185
3,2554,-275
1,707,26
1,707,58
1,1329,-4
1,1329,-5
1,5192,-4
1,5192,-8
1,244,-15
1,244,-25
1,1764,-1
1,1764,-1
1,298,-7
1,298,175
1,638,13
1,638,54
1,2828,-2
1,2828,-2
1,3139,-5
1,3139,5
1,5293,-51
1,5293,-53
3,3817,-2
3,3817,-7
4,766,1
4,766,1
4,1300,13
4,1300,5
4,4739,14
4,4739,11
4,4772,10
4,4772,2
4,2803,18
4,2803,8
4,1451,3
4,1451,3
1,4763,1
1,4763,4
3,5186,-4
3,5186,-7
1,1442,-241
1,1442,-5
1,1794,-104
1,1794,-85
1,2923,123
1,2923,18
1,599,-4
1,599,-1
4,365,71
4,365,48
1,3763,-1
1,3763,-1
1,329,-165
1,329,26
4,1421,300
4,1421,1300
4,4150,650
4,4150,650
1,2179,-24
1,2179,22
1,2217,-21
1,2217,-61
1,3145,-67
1,3145,184
1,85,-974.5
1,85,386.5
3,1343,-220
3,1343,-525
1,242,-14
1,242,-42
1,330,156
1,330,1104
1,5306,5
1,5306,-2
1,5307,-21
1,5307,-15
1,179,950
1,179,1159
1,2378,-1
1,2378,-1
3,3159,-56
3,3159,-301
4,1387,45
4,1387,12
1,5265,-241
1,5265,-241
1,5090,-239
1,5090,346.9
1,5066,-22
1,5066,-22
1,3777,-10
1,3777,184
3,3756,-1
3,3756,-1
4,3496,3
4,3496,0
1,3949,-2
1,3949,-2
4,3761,-1
4,3761,-1
4,3936,9
4,3936,12
4,3887,35
4,3887,5
3,4523,-25
3,4523,-25
4,4605,0
4,4605,0
4,4151,699
4,4151,982
3,2564,-9
3,2564,-9
3,5296,-16
3,5296,-53
3,3107,-22
3,3107,-49
1,2731,-82
1,2731,71
1,2964,-16
1,2964,47
4,5121,0
4,5121,0
4,5120,0
4,5120,0
1,2864,-18
1,2864,-40
4,5325,45
4,5325,68
4,1412,700
4,1412,200
4,276,75
4,276,259
1,4776,8
1,4776,31
1,4114,-715
1,4114,235
4,37,33
4,37,19
1,2990,-18
1,2990,18
1,3518,-183
1,3518,-28
1,2518,-24
1,2518,-24
4,5332,25
4,5332,22
4,3156,112
4,3156,93
4,1869,3
4,1869,4
4,4426,8
4,4426,11
4,5226,13
4,5226,14
4,2924,15
4,2924,16
4,2173,151
4,2173,127
4,633,16
4,633,11
4,2219,-3
4,2219,12
1,4751,-10
1,4751,10
3,4366,-13
3,4366,-14
1,2933,-1
1,2933,-3
4,5328,3450
4,5328,78
4,5329,438
4,5329,574
1,3184,-8
1,3184,-8
1,4772,-22
1,4772,-10
1,3757,-6
1,3757,-6
3,3673,-8
3,3673,-47
4,5339,6
4,5339,0
4,3068,5
4,3068,0
4,5337,5
4,5337,10
1,2863,-18
1,2863,-35
3,2185,-5
3,2185,-8
3,2167,-8
3,2167,-8
3,3854,-52
3,3854,-93
1,68,-30
1,68,189
1,4742,-6
1,4742,0
1,4652,-9
1,4652,41
1,3690,-2
1,3690,3
4,3004,3
4,3004,0
4,4503,3
4,4503,0
4,5345,1
