925,1,84
5221,1,0
1799,1,90
5091,1,175.3
3486,1,72
5222,1,0
5178,1,0
2802,1,-1408
672,3,675.8
1444,3,0
4426,3,14
4732,3,4
3958,3,3
3834,3,-17
3521,3,-4
2579,3,-4
4472,3,-1
84,1,1126.5
37,1,436
724,1,-19
86,1,1371.9
3078,1,63
1293,1,29
2616,3,0
5086,3,-8
2219,3,9
673,1,10022.3
4059,1,13138
2534,3,2
3322,1,-1
171,1,-2
4431,1,0
4523,1,-100
4050,1,6400
4676,1,1103
1751,1,80
5228,1,184
2782,3,-38
633,1,52
5227,1,0
1364,1,273
1326,1,391
270,3,252
4110,3,-537
1750,3,-37
3140,3,-3
902,1,20
661,1,5080.5
2219,1,11
276,1,1845
554,1,52
5086,1,-32
2204,1,402
1441,1,171
3898,3,-70
890,1,172
5014,1,-20
3811,3,-13
5003,1,-25
3950,3,-29
3757,3,-1
751,1,3081.5
5149,1,147
5141,1,111
5153,1,105
5152,1,147
1724,1,300
5204,1,161
4381,1,-1
860,1,16
778,1,32
707,3,19
1434,1,483
325,1,3675
344,1,3153
4732,1,4
3962,1,-56
327,1,1331
272,1,1578
343,3,-125
1346,1,-1
1343,1,244
840,1,162
3079,1,62
3077,1,54
1421,1,-488
140,1,132
4148,3,-57
5120,3,-2
4147,3,328
5236,1,12
5237,1,-531
3155,1,731
2756,3,-1357
5238,3,131
2615,1,5
547,1,7
571,1,101
4108,1,0
5245,1,118
5108,1,129
5105,1,122.7
331,1,846
348,1,748
5246,1,-44
5247,1,14
1414,1,1418
1806,1,3
5027,1,98
4649,1,7
1303,3,57
2140,3,5
2177,1,714
2223,1,38
4660,1,104
1402,1,187
545,1,100
3883,3,-27
2764,1,176
2921,1,321
1951,1,68
152,1,16
227,1,722
225,1,1402
1409,3,12
4054,1,8981
1294,3,59
3401,3,-203
669,3,457.1
2770,1,-68
2616,1,2
2434,1,0
3535,3,-9
823,1,-3
4945,1,0
5254,1,76
5256,1,-2
1321,1,6
1355,1,10
142,1,49
3693,1,0
2963,1,15
1725,3,-4
2979,1,115
5255,1,62
5257,1,-2
3856,1,0
1080,3,-3
4525,1,574
172,3,5
1619,1,4
3707,1,0
4498,3,3
3783,3,-1
5193,1,0
5194,1,42
799,1,0
1387,1,0
5177,1,0
4738,3,23
3191,3,-46
3156,3,137
5202,1,-1
87,3,313
5102,3,-579.5
165,1,218
3171,3,-5
3212,3,-2
667,3,803.7
3398,3,-1
1784,1,22
721,1,16
2544,1,0
5208,1,122
3542,3,-2
5261,1,194
3724,3,-6
3905,1,10
5263,1,207
5262,1,71
4462,1,-1
3674,3,83
2214,1,0
841,1,0
802,1,28
811,1,76
2930,3,-10
1345,1,182
1366,3,-46
5137,1,0
